"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"70","2012","5","Karnataka","Shimoge","123.31","328.9","2667.26","0.0","0.0","0.0","0.32","0.66","2062.5","0.07","0.09","1285.71","0.38","0.75","1973.68","0.0","0.0","0.0","69.53","287.24","4131.17","1.07","1.78","1663.55","0.0","0.0","0.0","0.06","0.04","666.67","0.67","0.47","701.49","1.0","0.41","410.0","0.68","0.49","720.59","0.01","0.0","0.0","0.0","0.0","0.0","0.02","0.01","500.0","0.1","0.06","600.0","0.0","0.0","0.0","1.39","2.53","1820.14","0.0","0.0","0.0","2.18","3.01","1380.73","3.94","44.95","11408.63","0.99","0.41","414.14","13.17","0.31","13.48","0.0","0.0","0.06"
"70","2013","5","Karnataka","Shimoge","124.62","380.81","3055.77","0.0","0.0","0.0","0.34","0.63","1852.94","0.04","0.05","1250.0","0.38","0.68","1789.47","0.0","0.01","0.0","65.44","191.34","2923.9","0.68","1.14","1676.47","0.0","0.0","0.0","0.05","0.04","800.0","0.25","0.23","920.0","1.41","0.37","262.41","0.48","0.41","854.17","0.01","0.01","1000.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.01","0.0","0.0","0.0","0.0","0.0","0.92","1.99","2163.04","0.0","0.0","0.0","1.71","2.41","1409.36","4.92","47.16","9585.37","0.74","0.34","459.46","11.7","0.31","12.01","0.0","0.0","0.02"
"70","2014","5","Karnataka","Shimoge","121.87","370.01","3036.1","0.0","0.0","0.0","0.31","0.66","2129.03","0.08","0.12","1500.0","0.39","0.78","2000.0","0.0","0.0","0.0","58.98","211.2","3580.87","0.56","1.04","1857.14","0.0","0.0","0.0","0.01","0.01","1000.0","0.25","0.16","640.0","1.42","0.5","352.11","0.27","0.2","740.74","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.57","1.18","2070.18","0.0","0.0","0.0","1.43","2.15","1503.5","3.94","39.3","9974.62","0.85","0.38","447.06","11.47","0.21","11.69","0.0","0.0","0.03"
"70","2015","5","Karnataka","Shimoge","110.03","286.76","2606.2","0.0","0.0","0.0","0.32","0.97","3031.25","0.1","0.07","700.0","0.42","1.04","2476.19","0.0","0.0","0.0","51.3","203.0","3957.12","1.31","2.22","1694.66","0.0","0.0","0.0","0.01","0.0","0.0","0.3","0.11","366.67","2.69","0.94","349.94","0.44","0.31","704.55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.65","1.16","1784.62","0.0","0.0","0.0","1.3","0.0","0.0","3.98","35.93","9024.99","0.54","0.47","870.37","11.23","0.28","11.51","0.0","0.0","0.01"
"70","2016","5","Karnataka","Shimoge","104.44","218.6","2092.95","0.0","0.0","0.0","0.06","0.14","2438.6","0.05","0.04","916.67","0.1","0.18","1742.86","0.0","0.0","0.0","52.78","177.81","3368.74","0.95","1.26","1324.95","0.0","0.0","0.0","0.01","0.0","666.67","0.45","0.45","997.79","0.81","0.18","217.28","0.16","0.09","567.9","0.0","0.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","500.0","0.0","0.0","0.0","0.25","0.35","1395.26","0.0","0.0","1000.0","0.0","0.0","0.0","2.45","21.15","8644.99","0.5","0.19","377.18","11.04","0.28","11.32","0.0","0.0","0.01"
"70","2017","5","Karnataka","Shimoge","93.52","235.1","2513.97","0.0","0.0","0.0","0.1","0.32","3316.33","0.05","0.05","1177.78","0.14","0.38","2643.36","0.01","0.01","1571.43","71.21","359.3","5045.43","1.05","1.93","1839.35","0.0","0.0","0.0","0.04","0.03","777.78","0.49","0.47","949.08","0.74","0.24","325.17","0.26","0.3","1128.79","0.0","0.0","800.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","500.0","0.0","0.0","0.0","0.22","0.48","2251.16","0.0","0.0","1500.0","0.0","0.0","0.0","1.27","11.2","8835.02","1.25","0.79","629.64","11.09","0.3","11.4","0.0","0.0","0.05"
"71","2000","5","Karnataka","Chickmagalur","49.2","121.0","2459.35","0.0","0.0","0.0","3.68","3.96","1076.09","3.79","3.49","920.84","7.5","7.45","993.33","0.0","0.0","0.0","0.4","1.0","2500.0","65.1","117.0","1797.24","0.0","0.0","0.0","2.7","1.0","370.37","0.3","0.0","0.0","21.9","8.0","365.3","3.7","5.0","1351.35","4.4","3.0","681.82","0.4","0.0","0.0","0.3","0.0","0.0","0.7","1.0","1428.57","0.0","0.0","0.0","6.9","5.0","724.64","0.13","0.13","1000.0","17.3","14.0","809.25","2.0","15.9","7950.0","2.0","0.51","255.0","4.14","4.84","8.97","0.85","2.89","0.0"
"71","2001","5","Karnataka","Chickmagalur","47.55","111.88","2352.89","0.02","0.02","1000.0","5.21","3.58","687.14","5.08","4.4","866.14","10.29","7.97","774.54","0.0","0.0","0.0","0.51","1.2","2352.94","61.45","87.45","1423.11","0.0","0.0","0.0","2.59","0.85","328.19","0.49","0.15","306.12","21.93","6.49","295.94","5.35","4.75","887.85","3.78","1.4","370.37","0.28","0.08","285.71","0.08","0.06","750.0","0.74","0.5","675.68","0.0","0.0","0.0","3.55","1.75","492.96","0.0","0.0","0.0","14.7","8.76","595.92","1.87","15.08","8064.17","1.54","0.22","142.86","4.63","8.27","12.9","2.55","3.13","0.0"
"71","2002","5","Karnataka","Chickmagalur","43.98","87.43","1987.95","0.01","0.0","0.0","5.91","3.96","670.05","4.63","3.02","652.27","10.54","6.98","662.24","0.0","0.0","0.0","0.81","1.4","1728.4","57.76","64.31","1113.4","0.0","0.0","0.0","2.04","0.89","436.27","0.92","0.43","467.39","20.35","6.63","325.8","4.65","3.5","752.69","4.75","1.34","282.11","0.19","0.05","263.16","0.03","0.02","666.67","0.69","0.64","927.54","0.0","0.0","0.0","8.51","2.1","246.77","0.0","0.0","0.0","19.56","7.83","400.31","1.79","17.52","9787.71","1.71","0.33","192.98","4.66","6.74","11.4","1.27","3.1","0.0"
"71","2003","5","Karnataka","Chickmagalur","41.49","79.95","1926.97","0.0","0.0","0.0","4.11","1.68","408.76","10.75","4.31","400.93","14.86","5.98","402.42","0.0","0.0","0.0","0.64","0.95","1484.38","59.89","45.38","757.72","0.0","0.0","0.0","2.07","0.75","362.32","0.49","0.18","367.35","16.52","4.8","290.56","3.19","2.18","683.39","1.08","0.45","416.67","0.2","0.06","300.0","0.0","0.0","0.0","0.74","0.67","905.41","0.0","0.0","0.0","9.34","1.89","202.36","0.0","0.0","0.0","15.19","5.41","356.16","1.27","10.89","8574.8","0.39","0.07","179.49","4.75","8.91","13.66","3.45","3.38","0.0"
"71","2004","5","Karnataka","Chickmagalur","45.66","122.08","2673.68","0.01","0.01","1000.0","4.93","4.83","979.72","7.73","4.85","627.43","12.66","9.69","765.4","0.0","0.0","0.0","2.01","3.94","1960.2","57.89","102.35","1768.01","0.0","0.0","0.0","3.04","1.32","434.21","0.89","0.46","516.85","19.71","7.36","373.41","4.57","3.2","700.22","5.95","3.67","616.81","0.23","0.06","260.87","0.01","0.01","1000.0","0.54","0.47","870.37","0.0","0.0","0.0","14.91","8.83","592.22","0.0","0.0","0.0","27.32","16.52","604.69","2.09","18.24","8727.27","2.04","0.43","210.78","4.79","12.32","17.11","4.05","5.61","0.02"
"71","2005","5","Karnataka","Chickmagalur","44.83","107.86","2405.98","0.01","0.01","1000.0","3.76","4.36","1159.57","8.1","6.43","793.83","11.86","10.79","909.78","0.0","0.0","0.0","2.08","8.09","3889.42","60.72","105.51","1737.65","0.0","0.0","0.0","4.0","1.24","310.0","0.65","0.44","676.92","17.4","7.09","407.47","5.56","4.41","793.17","7.81","9.97","1276.57","0.19","0.05","263.16","0.04","0.03","750.0","0.85","0.89","1047.06","0.0","0.0","0.0","12.57","9.47","753.38","0.0","0.0","0.0","27.55","24.96","905.99","1.5","13.29","8860.0","2.16","0.31","143.52","4.93","15.32","20.25","4.41","6.67","0.0"
"71","2006","5","Karnataka","Chickmagalur","45.68","112.24","2457.09","0.01","0.01","1000.0","3.05","2.05","672.13","6.76","4.83","714.5","9.81","6.89","702.34","0.0","0.0","0.0","2.33","8.77","3763.95","52.46","64.6","1231.41","0.0","0.0","0.0","5.67","0.93","164.02","0.71","0.31","436.62","18.87","9.19","487.02","4.94","2.39","483.81","4.45","4.09","919.1","0.11","0.03","272.73","0.11","0.08","727.27","0.7","0.56","800.0","0.0","0.0","0.0","16.56","6.68","403.38","0.0","0.0","0.0","27.87","14.09","505.56","2.63","20.75","7889.73","2.02","0.38","188.12","5.06","11.6","16.66","4.48","4.04","0.0"
"71","2007","5","Karnataka","Chickmagalur","42.01","110.99","2641.99","0.01","0.02","2000.0","3.29","4.08","1240.12","5.93","7.06","1190.56","9.22","11.14","1208.24","0.0","0.0","0.0","4.21","12.3","2921.62","52.46","77.98","1486.47","0.0","0.0","0.0","6.7","2.75","410.45","0.81","0.54","666.67","17.22","10.04","583.04","4.61","3.28","711.5","6.0","4.5","750.0","0.14","0.05","357.14","0.05","0.04","800.0","0.98","0.66","673.47","0.0","0.0","0.0","16.6","11.53","694.58","0.0","0.0","0.0","29.62","20.54","693.45","1.52","6.44","4236.84","1.87","0.57","304.81","5.26","10.52","15.78","4.31","3.76","0.0"
"71","2008","5","Karnataka","Chickmagalur","43.79","108.26","2472.25","11.29","23.77","2105.4","2.82","2.38","843.97","6.66","4.98","747.75","9.48","7.36","776.37","0.0","0.0","0.0","4.64","11.38","2452.59","59.31","97.41","1642.39","0.0","0.0","0.0","7.66","3.62","472.58","0.6","0.31","516.67","17.11","10.13","592.05","3.77","3.5","928.38","5.53","4.11","743.22","0.15","0.06","400.0","0.05","0.04","800.0","0.57","0.54","947.37","0.0","0.0","0.0","13.95","5.96","427.24","0.0","0.0","0.0","25.48","14.68","576.14","1.31","3.92","2992.37","1.2","0.23","191.67","5.65","10.39","16.04","4.44","3.59","0.0"
"71","2009","5","Karnataka","Chickmagalur","43.64","108.17","2478.69","0.01","0.01","1000.0","2.62","2.41","919.85","6.94","4.92","708.93","9.56","7.33","766.74","0.0","0.0","0.0","10.7","29.45","2752.34","52.36","89.38","1707.03","0.0","0.0","0.0","7.84","3.96","505.1","0.72","0.33","458.33","15.88","9.64","607.05","4.8","4.84","1008.33","6.62","4.51","681.27","0.15","0.04","266.67","0.03","0.02","666.67","0.67","0.43","641.79","0.0","0.0","0.0","13.68","6.24","456.14","0.0","0.0","0.0","27.01","16.42","607.92","1.44","4.89","3395.83","1.03","0.24","233.01","5.74","9.58","15.32","4.58","2.79","0.0"
"71","2010","5","Karnataka","Chickmagalur","44.06","115.48","2620.97","0.0","0.0","0.0","2.35","2.51","1068.09","5.92","5.27","890.2","8.27","7.78","940.75","0.0","0.0","0.0","15.59","51.27","3288.65","52.56","92.62","1762.18","0.0","0.0","0.0","7.78","5.79","744.22","0.74","0.44","594.59","17.04","10.93","641.43","3.63","3.87","1066.12","8.03","7.41","922.79","0.13","0.05","384.62","0.03","0.03","1000.0","0.59","0.49","830.51","0.0","0.0","0.0","4.85","2.97","612.37","0.0","0.0","0.0","18.34","14.42","786.26","0.82","6.44","7853.66","0.88","0.33","375.0","5.72","9.86","15.58","5.02","2.51","0.0"
"71","2011","5","Karnataka","Chickmagalur","45.38","116.76","2572.94","0.0","0.0","0.0","1.0","0.64","640.0","5.79","4.8","829.02","6.79","5.44","801.18","0.0","0.0","0.0","25.06","63.0","2513.97","39.22","49.21","1254.72","0.0","0.0","0.0","6.94","4.15","597.98","0.6","0.28","466.67","15.79","6.75","427.49","5.56","4.1","737.41","4.51","2.44","541.02","0.11","0.03","272.73","0.04","0.03","750.0","0.63","0.56","888.89","0.0","0.0","0.0","3.92","1.42","362.24","0.0","0.0","0.0","15.4","9.24","600.0","1.79","13.76","7694.97","1.03","0.2","194.17","5.93","10.41","16.34","5.29","2.54","0.0"
"71","2012","5","Karnataka","Chickmagalur","37.99","87.47","2302.45","0.0","0.0","0.0","1.94","1.08","556.7","6.98","3.91","560.17","8.92","4.99","559.42","0.01","0.01","1000.0","17.39","36.13","2077.63","38.66","37.72","975.69","0.0","0.0","0.0","8.31","5.19","624.55","0.5","0.35","700.0","15.34","7.15","466.1","4.61","2.62","568.33","5.6","1.99","355.36","0.02","0.01","500.0","0.0","0.0","0.0","0.25","0.15","600.0","0.0","0.0","0.0","3.75","1.1","293.33","0.01","0.01","1000.0","14.44","5.96","412.74","1.53","8.59","5614.38","1.16","0.17","146.55","6.7","14.59","21.29","4.59","5.33","0.0"
"71","2013","5","Karnataka","Chickmagalur","41.05","112.1","2730.82","0.0","0.0","0.0","1.41","1.15","815.6","6.73","4.9","728.08","8.13","6.05","744.16","0.0","0.0","0.0","28.08","72.76","2591.17","38.55","41.82","1084.82","0.0","0.0","0.0","8.28","6.46","780.19","0.47","0.43","914.89","16.8","8.45","502.98","6.26","4.76","760.38","4.98","3.12","626.51","0.01","0.0","0.0","0.0","0.0","0.0","0.19","0.17","894.74","0.0","0.0","0.0","4.07","1.75","429.98","0.0","0.0","0.0","15.7","10.13","645.22","1.55","8.81","5683.87","1.3","0.25","192.31","6.91","14.49","21.4","4.44","5.36","0.0"
"71","2014","5","Karnataka","Chickmagalur","40.34","105.3","2610.31","0.0","0.0","0.0","2.06","1.79","868.93","8.6","7.29","847.67","10.66","9.08","851.78","0.0","0.0","0.0","23.59","60.8","2577.36","44.12","52.44","1188.58","0.0","0.0","0.0","9.3","8.54","918.28","0.55","0.36","654.55","18.64","8.49","455.47","4.85","3.91","806.19","6.0","2.97","495.0","0.02","0.0","0.0","0.0","0.0","0.0","0.24","0.15","625.0","0.0","0.0","0.0","3.25","1.47","452.31","0.0","0.0","0.0","14.77","8.61","582.94","1.39","13.22","9510.79","1.84","0.54","293.48","7.12","17.6","24.72","5.16","7.36","0.03"
"71","2015","5","Karnataka","Chickmagalur","33.04","88.32","2673.12","0.0","0.0","0.0","1.33","0.93","699.25","8.43","8.07","957.3","9.76","9.0","922.13","0.0","0.0","0.0","25.83","61.67","2387.53","43.66","60.85","1393.72","0.0","0.0","0.0","13.25","15.99","1206.79","0.75","0.28","373.33","20.61","11.46","556.18","5.85","3.84","656.41","5.86","5.2","887.37","0.02","0.0","0.0","0.0","0.0","0.0","0.42","0.22","523.81","0.02","0.0","0.0","5.09","1.57","308.45","0.0","0.0","0.0","17.55","0.0","0.0","1.11","6.98","6269.99","1.36","0.34","250.0","7.44","17.91","25.34","5.72","6.41","0.03"
"71","2016","5","Karnataka","Chickmagalur","29.93","71.84","2400.32","0.0","0.0","0.0","0.75","0.15","198.66","3.8","2.22","584.32","4.55","2.37","521.12","0.0","0.0","0.0","28.47","100.25","3521.66","41.2","24.54","595.66","0.0","0.0","0.0","3.97","1.0","252.77","0.78","0.78","998.72","13.04","3.83","293.73","4.77","3.27","686.37","3.88","3.42","883.41","0.04","0.01","179.49","0.0","0.0","0.0","0.29","0.14","494.81","0.0","0.0","0.0","3.8","3.2","842.73","0.0","0.0","0.0","0.0","0.0","0.0","1.04","7.21","6935.0","1.57","0.18","115.68","7.49","15.58","23.07","5.21","6.42","0.0"
"71","2017","5","Karnataka","Chickmagalur","26.9","64.63","2402.86","0.0","0.0","0.0","0.48","0.4","832.29","12.74","11.23","881.62","13.22","11.63","879.84","0.0","0.0","0.0","15.29","45.21","2957.35","52.12","71.44","1370.85","0.0","0.0","0.0","11.27","8.16","723.88","0.51","0.48","948.92","15.65","9.88","630.92","4.22","4.31","1021.83","3.09","2.12","684.87","0.02","0.0","150.0","0.0","0.0","0.0","0.09","0.06","647.73","0.0","0.0","0.0","0.65","0.42","638.04","0.0","0.0","0.0","0.0","0.0","0.0","0.94","6.94","7410.03","1.88","0.7","372.14","7.29","15.31","22.6","5.31","5.34","0.0"
"72","2000","5","Karnataka","Chitradurga","131.9","456.0","3457.16","1.9","2.0","1052.63","51.5","97.85","1900.0","18.0","14.0","777.78","69.5","111.86","1609.5","5.8","5.0","862.07","174.9","583.0","3333.33","106.1","203.0","1913.29","0.0","0.0","0.0","5.3","3.0","566.04","15.9","11.0","691.82","38.5","19.0","493.51","181.7","211.0","1161.25","6.2","3.0","483.87","0.4","0.0","0.0","1.4","2.0","1428.57","4.3","7.0","1627.91","0.0","0.0","0.0","41.9","24.0","572.79","0.0","0.0","0.0","237.3","247.0","1040.88","19.0","233.5","12289.47","22.6","6.12","270.8","5.1","28.47","33.58","0.0","23.6","0.04"
"72","2001","5","Karnataka","Chitradurga","119.29","377.6","3165.4","2.42","2.58","1066.12","39.04","60.47","1548.92","23.33","14.5","621.52","62.36","74.97","1202.21","3.9","1.8","461.54","58.56","148.11","2529.2","104.41","152.44","1460.01","0.0","0.0","0.0","10.09","4.29","425.17","15.12","11.22","742.06","24.18","12.14","502.07","176.4","128.59","728.97","4.17","2.59","621.1","0.43","0.09","209.3","1.42","0.59","415.49","2.19","1.49","680.37","0.0","0.0","0.0","32.03","17.87","557.91","0.0","0.0","0.0","217.97","151.61","695.55","24.53","236.18","9628.21","27.92","4.33","155.09","6.26","25.14","31.4","0.01","20.73","0.03"
"72","2002","5","Karnataka","Chitradurga","84.7","239.9","2832.35","1.75","1.41","805.71","38.79","56.06","1445.22","35.37","22.76","643.48","74.15","78.82","1062.98","3.97","2.39","602.02","178.14","276.73","1553.44","92.62","88.97","960.59","0.0","0.0","0.0","8.48","3.3","389.15","13.8","8.95","648.55","43.31","15.75","363.66","169.58","126.52","746.08","5.18","2.61","503.86","0.24","0.05","208.33","2.95","1.92","650.85","1.72","2.55","1482.56","0.0","0.0","0.0","61.22","27.64","451.49","0.0","0.0","0.0","242.06","161.64","667.77","21.38","226.06","10573.43","12.21","2.44","199.84","9.09","19.7","28.79","0.0","15.55","0.09"
"72","2003","5","Karnataka","Chitradurga","63.92","206.75","3234.51","1.59","1.09","685.53","28.26","30.54","1080.68","57.44","35.71","621.69","85.7","66.25","773.05","4.06","1.76","433.5","137.26","188.04","1369.95","123.34","105.01","851.39","0.0","0.0","0.0","6.15","2.64","429.27","12.12","4.31","355.61","37.57","14.83","394.73","168.95","69.06","408.76","1.53","0.24","156.86","0.31","0.07","225.81","5.73","2.09","364.75","1.32","1.27","962.12","0.0","0.0","0.0","70.99","28.02","394.7","0.0","0.0","0.0","249.81","100.78","403.43","8.48","71.91","8479.95","7.68","1.23","160.16","8.22","18.64","26.86","0.0","14.72","0.18"
"72","2004","5","Karnataka","Chitradurga","111.25","416.39","3742.83","0.98","1.31","1336.73","51.36","83.33","1622.47","21.49","14.14","657.98","72.84","89.18","1224.33","7.78","4.34","557.84","223.34","660.87","2959.03","67.62","101.44","1500.15","0.0","0.0","0.0","8.41","2.34","278.24","13.59","12.49","919.06","38.19","15.94","417.39","180.31","168.16","932.62","7.8","6.83","875.64","0.41","0.09","219.51","4.3","1.42","330.23","1.56","2.63","1685.9","0.0","0.0","0.0","57.97","32.8","565.81","0.0","0.0","0.0","253.23","212.18","837.89","1.18","13.2","11186.44","22.29","6.22","279.05","8.04","21.8","29.84","0.0","18.59","0.14"
"72","2005","5","Karnataka","Chitradurga","141.22","483.86","3426.29","1.26","1.64","1301.59","47.78","99.59","2084.34","22.15","15.77","711.96","69.93","115.36","1649.65","5.49","4.49","817.85","205.0","548.02","2673.27","82.74","107.14","1294.9","0.0","0.0","0.0","11.27","3.94","349.6","13.2","8.48","642.42","38.3","20.3","530.03","188.45","118.8","630.41","10.97","10.85","989.06","0.76","0.16","210.53","3.09","0.58","187.7","2.4","2.49","1037.5","0.01","0.0","0.0","78.81","44.14","560.08","0.0","0.0","0.0","285.78","177.4","620.76","5.89","65.47","11115.45","21.74","5.96","274.15","8.45","27.15","35.61","0.0","22.64","0.11"
"72","2006","5","Karnataka","Chitradurga","133.17","448.38","3366.97","1.4","1.43","1021.43","38.87","50.01","1286.6","35.35","14.56","411.88","74.22","64.56","869.85","1.58","0.93","588.61","241.66","525.85","2175.99","63.91","63.96","1000.78","0.0","0.0","0.0","19.15","3.62","189.03","12.47","8.26","662.39","28.47","18.31","643.13","113.5","41.82","368.46","6.2","5.64","909.68","0.35","0.08","228.57","2.97","2.54","855.22","2.33","1.86","798.28","0.0","0.0","0.0","81.76","39.86","487.52","0.0","0.0","0.0","208.3","92.15","442.39","3.71","45.63","12299.19","13.52","3.78","279.59","9.36","24.93","34.29","0.01","20.88","0.18"
"72","2007","5","Karnataka","Chitradurga","84.8","287.75","3393.28","0.7","0.83","1185.71","43.87","87.24","1988.6","12.7","13.87","1092.13","56.57","101.1","1787.17","3.01","2.93","973.42","237.3","722.08","3042.9","82.68","114.95","1390.3","0.0","0.0","0.0","16.05","6.14","382.55","11.96","12.04","1006.69","24.46","18.65","762.47","166.53","132.28","794.33","7.28","6.27","861.26","0.16","0.04","250.0","2.1","1.16","552.38","2.89","2.09","723.18","0.0","0.0","0.0","71.77","39.21","546.33","0.0","0.0","0.0","251.97","181.44","720.09","11.29","81.51","7219.66","16.82","7.26","431.63","10.21","25.69","35.91","0.03","21.4","0.03"
"72","2008","5","Karnataka","Chitradurga","138.88","465.22","3349.8","4.36","2.1","481.65","33.24","51.89","1561.07","16.21","16.59","1023.44","49.45","68.48","1384.83","2.51","1.18","470.12","240.11","520.9","2169.42","86.11","84.49","981.19","0.0","0.0","0.0","13.14","4.72","359.21","13.96","7.61","545.13","19.57","12.73","650.49","166.93","46.7","279.76","4.96","3.23","651.21","0.09","0.03","333.33","4.68","2.6","555.56","1.16","0.94","810.34","0.0","0.0","0.0","58.87","28.37","481.91","0.0","0.0","0.0","237.63","82.17","345.79","5.85","28.5","4871.79","12.42","4.4","354.27","11.74","26.66","38.4","0.07","22.06","0.04"
"72","2009","5","Karnataka","Chitradurga","148.53","491.44","3308.69","1.38","1.64","1188.41","31.66","55.71","1759.63","19.7","15.51","787.31","51.35","71.2","1386.56","2.25","1.34","595.56","258.61","660.17","2552.76","66.78","93.78","1404.31","0.0","0.0","0.0","23.93","9.84","411.2","12.4","8.71","702.42","21.03","11.22","533.52","143.78","86.31","600.29","4.83","4.61","954.45","0.1","0.03","300.0","3.52","1.07","303.98","1.69","1.65","976.33","0.0","0.0","0.0","41.99","21.39","509.41","0.0","0.0","0.0","196.5","115.26","586.56","8.56","45.31","5293.22","27.35","7.31","267.28","14.12","33.94","48.05","0.02","28.59","0.05"
"72","2010","5","Karnataka","Chitradurga","156.47","532.01","3400.08","2.3","3.41","1482.61","25.24","57.23","2267.43","15.22","17.69","1162.29","40.46","74.91","1851.46","2.92","3.1","1061.64","283.54","1027.52","3623.9","71.64","125.32","1749.3","0.0","0.0","0.0","22.9","14.28","623.58","21.51","19.55","908.88","24.28","15.83","651.98","174.14","158.88","912.37","5.22","4.09","783.52","0.15","0.04","266.67","0.59","0.36","610.17","2.21","2.14","968.33","0.0","0.0","0.0","18.38","13.96","759.52","0.0","0.0","0.0","201.21","123.4","613.29","3.7","49.28","13318.92","40.0","12.18","304.5","13.84","28.54","42.38","0.09","23.16","0.02"
"72","2011","5","Karnataka","Chitradurga","151.32","516.96","3416.34","1.53","1.69","1104.58","14.68","29.71","2023.84","26.89","23.06","857.57","41.57","52.77","1269.43","2.5","1.53","612.0","280.88","808.66","2879.02","55.54","70.32","1266.11","0.0","0.0","0.0","31.24","10.29","329.39","16.92","12.47","737.0","21.04","10.72","509.51","112.74","71.8","636.86","2.49","1.95","783.13","0.06","0.02","333.33","0.62","0.2","322.58","1.08","0.82","759.26","0.0","0.0","0.0","16.88","10.09","597.75","0.0","0.0","0.0","133.49","75.81","567.91","10.58","140.66","13292.1","43.76","16.93","386.88","15.87","25.18","41.05","0.1","20.62","0.0"
"72","2012","5","Karnataka","Chitradurga","120.43","395.38","3283.07","0.52","0.68","1307.69","13.32","20.51","1539.79","22.14","20.74","936.77","35.45","41.25","1163.61","2.21","1.34","606.33","286.04","741.91","2593.73","59.66","67.45","1130.57","0.0","0.0","0.0","24.53","11.55","470.85","14.28","8.69","608.54","23.68","14.93","630.49","97.5","68.34","700.92","2.13","0.64","300.47","0.09","0.02","222.22","0.2","0.08","400.0","0.98","0.7","714.29","0.0","0.0","0.0","61.25","33.59","548.41","0.0","0.0","0.0","162.62","84.58","520.11","4.4","48.38","10995.45","34.85","9.96","285.8","17.89","20.23","38.12","0.01","15.3","0.08"
